@relation Training1-weka.filters.unsupervised.attribute.Remove-R9-12

@attribute snake_x numeric
@attribute snake_y numeric
@attribute food_x numeric
@attribute food_y numeric
@attribute length numeric
@attribute delta_x numeric
@attribute delta_y numeric
@attribute distance_to_fruit numeric
@attribute direction {0,1,2,3}

@data
220,70,120,140,59,-100,70,122.06555615733703,1
220,80,120,140,59,-100,60,116.61903789690601,1
220,90,120,140,59,-100,50,111.80339887498948,1
220,100,120,140,59,-100,40,107.70329614269008,1
220,110,120,140,59,-100,30,104.4030650891055,1
220,120,120,140,59,-100,20,101.9803902718557,1
220,130,120,140,59,-100,10,100.4987562112089,1
220,140,120,140,59,-100,0,100.0,1
210,140,120,140,59,-90,0,90.0,2
200,140,120,140,59,-80,0,80.0,2
190,140,120,140,59,-70,0,70.0,2
180,140,120,140,59,-60,0,60.0,2
170,140,120,140,59,-50,0,50.0,2
160,140,120,140,59,-40,0,40.0,2
150,140,120,140,59,-30,0,30.0,2
140,140,120,140,59,-20,0,20.0,2
130,140,120,140,59,-10,0,10.0,2
120,140,20,380,60,-100,240,260.0,2
120,150,20,380,60,-100,230,250.79872407968904,1
120,160,20,380,60,-100,220,241.66091947189145,1
120,170,20,380,60,-100,210,232.59406699226014,1
120,180,20,380,60,-100,200,223.60679774997897,1
120,190,20,380,60,-100,190,214.7091055358389,1
120,200,20,380,60,-100,180,205.91260281974002,1
120,210,20,380,60,-100,170,197.2308292331602,1
120,220,20,380,60,-100,160,188.67962264113208,1
120,230,20,380,60,-100,150,180.27756377319946,1
120,240,20,380,60,-100,140,172.04650534085255,1
120,250,20,380,60,-100,130,164.01219466856725,1
120,260,20,380,60,-100,120,156.20499351813308,1
120,270,20,380,60,-100,110,148.66068747318505,1
120,280,20,380,60,-100,100,141.4213562373095,1
120,290,20,380,60,-100,90,134.5362404707371,1
120,300,20,380,60,-100,80,128.06248474865697,1
120,310,20,380,60,-100,70,122.06555615733703,1
120,320,20,380,60,-100,60,116.61903789690601,1
120,330,20,380,60,-100,50,111.80339887498948,1
120,340,20,380,60,-100,40,107.70329614269008,1
120,350,20,380,60,-100,30,104.4030650891055,1
120,360,20,380,60,-100,20,101.9803902718557,1
120,370,20,380,60,-100,10,100.4987562112089,1
120,380,20,380,60,-100,0,100.0,1
110,380,20,380,60,-90,0,90.0,2
100,380,20,380,60,-80,0,80.0,2
90,380,20,380,60,-70,0,70.0,2
80,380,20,380,60,-60,0,60.0,2
70,380,20,380,60,-50,0,50.0,2
60,380,20,380,60,-40,0,40.0,2
50,380,20,380,60,-30,0,30.0,2
40,380,20,380,60,-20,0,20.0,2
30,380,20,380,60,-10,0,10.0,2
20,380,180,30,61,160,-350,384.83762809787714,2
20,370,180,30,61,160,-340,375.7658845611187,0
20,360,180,30,61,160,-330,366.742416417845,0
20,350,180,30,61,160,-320,357.77087639996637,0
20,340,180,30,61,160,-310,348.85527085024813,0
20,330,180,30,61,160,-300,340.0,0
20,320,180,30,61,160,-290,331.2099032335839,0
20,310,180,30,61,160,-280,322.49030993194197,0
20,300,180,30,61,160,-270,313.8470965295043,0
20,290,180,30,61,160,-260,305.28675044947494,0
20,280,180,30,61,160,-250,296.8164415931166,0
20,270,180,30,61,160,-240,288.44410203711914,0
20,260,180,30,61,160,-230,280.178514522438,0
20,250,180,30,61,160,-220,272.02941017470886,0
20,240,180,30,61,160,-210,264.0075756488817,0
20,230,180,30,61,160,-200,256.12496949731394,0
20,220,180,30,61,160,-190,248.39484696748443,0
20,210,180,30,61,160,-180,240.8318915758459,0
20,200,180,30,61,160,-170,233.45235059857504,0
20,190,180,30,61,160,-160,226.27416997969522,0
20,180,180,30,61,160,-150,219.31712199461307,0
20,170,180,30,61,160,-140,212.60291625469299,0
20,160,180,30,61,160,-130,206.15528128088303,0
20,150,180,30,61,160,-120,200.0,0
20,140,180,30,61,160,-110,194.164878389476,0
20,130,180,30,61,160,-100,188.67962264113208,0
20,120,180,30,61,160,-90,183.5755975068582,0
20,110,180,30,61,160,-80,178.88543819998318,0
20,100,180,30,61,160,-70,174.64249196572982,0
20,90,180,30,61,160,-60,170.88007490635061,0
20,80,180,30,61,160,-50,167.6305461424021,0
20,70,180,30,61,160,-40,164.92422502470643,0
20,60,180,30,61,160,-30,162.78820596099706,0
20,50,180,30,61,160,-20,161.24515496597098,0
20,40,180,30,61,160,-10,160.31219541881399,0
20,30,180,30,61,160,0,160.0,0
30,30,180,30,61,150,0,150.0,3
40,30,180,30,61,140,0,140.0,3
50,30,180,30,61,130,0,130.0,3
60,30,180,30,61,120,0,120.0,3
70,30,180,30,61,110,0,110.0,3
80,30,180,30,61,100,0,100.0,3
90,30,180,30,61,90,0,90.0,3
100,30,180,30,61,80,0,80.0,3
110,30,180,30,61,70,0,70.0,3
120,30,180,30,61,60,0,60.0,3
130,30,180,30,61,50,0,50.0,3
140,30,180,30,61,40,0,40.0,3
150,30,180,30,61,30,0,30.0,3
160,30,180,30,61,20,0,20.0,3
170,30,180,30,61,10,0,10.0,3
180,30,390,150,62,210,120,241.8677324489565,3
180,40,390,150,62,210,110,237.06539182259397,1
180,50,390,150,62,210,100,232.59406699226014,1
180,60,390,150,62,210,90,228.47319317591726,1
180,70,390,150,62,210,80,224.72205054244233,1
180,80,390,150,62,210,70,221.35943621178654,1
180,90,390,150,62,210,60,218.40329667841556,1
180,100,390,150,62,210,50,215.87033144922904,1
180,110,390,150,62,210,40,213.7755832643195,1
180,120,390,150,62,210,30,212.13203435596427,1
180,130,390,150,62,210,20,210.95023109728987,1
180,140,390,150,62,210,10,210.23796041628637,1
180,150,390,150,62,210,0,210.0,1
190,150,390,150,62,200,0,200.0,3
200,150,390,150,62,190,0,190.0,3
210,150,390,150,62,180,0,180.0,3
220,150,390,150,62,170,0,170.0,3
230,150,390,150,62,160,0,160.0,3
240,150,390,150,62,150,0,150.0,3
250,150,390,150,62,140,0,140.0,3
260,150,390,150,62,130,0,130.0,3
270,150,390,150,62,120,0,120.0,3
280,150,390,150,62,110,0,110.0,3
290,150,390,150,62,100,0,100.0,3
300,150,390,150,62,90,0,90.0,3
310,150,390,150,62,80,0,80.0,3
320,150,390,150,62,70,0,70.0,3
330,150,390,150,62,60,0,60.0,3
340,150,390,150,62,50,0,50.0,3
350,150,390,150,62,40,0,40.0,3
360,150,390,150,62,30,0,30.0,3
370,150,390,150,62,20,0,20.0,3
380,150,390,150,62,10,0,10.0,3
390,150,220,400,63,-170,250,302.32432915661946,3
390,160,220,400,63,-170,240,294.10882339705483,1
390,170,220,400,63,-170,230,286.0069929215018,1
390,180,220,400,63,-170,220,278.0287754891569,1
390,190,220,400,63,-170,210,270.1851217221259,1
390,200,220,400,63,-170,200,262.48809496813374,1
390,210,220,400,63,-170,190,254.95097567963924,1
390,220,220,400,63,-170,180,247.58836806279893,1
390,230,220,400,63,-170,170,240.41630560342617,1
390,240,220,400,63,-170,160,233.45235059857504,1
390,250,220,400,63,-170,150,226.71568097509268,1
390,260,220,400,63,-170,140,220.22715545545242,1
390,270,220,400,63,-170,130,214.00934559032697,1
390,280,220,400,63,-170,120,208.08652046684813,1
390,290,220,400,63,-170,110,202.48456731316588,1
390,300,220,400,63,-170,100,197.2308292331602,1
390,310,220,400,63,-170,90,192.35384061671346,1
390,320,220,400,63,-170,80,187.88294228055935,1
390,330,220,400,63,-170,70,183.84776310850236,1
390,340,220,400,63,-170,60,180.27756377319946,1
390,350,220,400,63,-170,50,177.2004514666935,1
390,360,220,400,63,-170,40,174.64249196572982,1
390,370,220,400,63,-170,30,172.6267650163207,1
390,380,220,400,63,-170,20,171.1724276862369,1
390,390,220,400,63,-170,10,170.29386365926402,1
390,400,220,400,63,-170,0,170.0,1
380,400,220,400,63,-160,0,160.0,2
370,400,220,400,63,-150,0,150.0,2
360,400,220,400,63,-140,0,140.0,2
350,400,220,400,63,-130,0,130.0,2
340,400,220,400,63,-120,0,120.0,2
330,400,220,400,63,-110,0,110.0,2
320,400,220,400,63,-100,0,100.0,2
310,400,220,400,63,-90,0,90.0,2
300,400,220,400,63,-80,0,80.0,2
290,400,220,400,63,-70,0,70.0,2
280,400,220,400,63,-60,0,60.0,2
270,400,220,400,63,-50,0,50.0,2
260,400,220,400,63,-40,0,40.0,2
250,400,220,400,63,-30,0,30.0,2
240,400,220,400,63,-20,0,20.0,2
230,400,220,400,63,-10,0,10.0,2
220,400,190,100,64,-30,-300,301.4962686336267,2
220,390,190,100,64,-30,-290,291.547594742265,0
220,380,190,100,64,-30,-280,281.60255680657446,0
220,370,190,100,64,-30,-270,271.6615541441225,0
220,360,190,100,64,-30,-260,261.72504656604804,0
220,350,190,100,64,-30,-250,251.79356624028344,0
220,340,190,100,64,-30,-240,241.8677324489565,0
220,330,190,100,64,-30,-230,231.94827009486403,0
220,320,190,100,64,-30,-220,222.03603311174518,0
220,310,190,100,64,-30,-210,212.13203435596427,0
220,300,190,100,64,-30,-200,202.23748416156684,0
220,290,190,100,64,-30,-190,192.35384061671346,0
220,280,190,100,64,-30,-180,182.4828759089466,0
220,270,190,100,64,-30,-170,172.6267650163207,0
220,260,190,100,64,-30,-160,162.78820596099706,0
220,250,190,100,64,-30,-150,152.97058540778355,0
220,240,190,100,64,-30,-140,143.17821063276352,0
220,230,190,100,64,-30,-130,133.41664064126334,0
220,220,190,100,64,-30,-120,123.69316876852982,0
220,210,190,100,64,-30,-110,114.0175425099138,0
220,200,190,100,64,-30,-100,104.4030650891055,0
220,190,190,100,64,-30,-90,94.86832980505137,0
220,180,190,100,64,-30,-80,85.44003745317531,0
220,170,190,100,64,-30,-70,76.15773105863909,0
220,160,190,100,64,-30,-60,67.08203932499369,0
220,150,190,100,64,-30,-50,58.309518948453004,0
220,140,190,100,64,-30,-40,50.0,0
220,130,190,100,64,-30,-30,42.42640687119285,0
220,120,190,100,64,-30,-20,36.05551275463989,0
220,110,190,100,64,-30,-10,31.622776601683793,0
220,100,190,100,64,-30,0,30.0,0
210,100,190,100,64,-20,0,20.0,2
200,100,190,100,64,-10,0,10.0,2
190,100,110,390,65,-80,290,300.83217912982644,2
190,110,110,390,65,-80,280,291.20439557122074,1
190,120,110,390,65,-80,270,281.60255680657446,1
190,130,110,390,65,-80,260,272.02941017470886,1
190,140,110,390,65,-80,250,262.48809496813374,1
190,150,110,390,65,-80,240,252.98221281347034,1
190,160,110,390,65,-80,230,243.51591323771842,1
190,170,110,390,65,-80,220,234.0939982143925,1
190,180,110,390,65,-80,210,224.72205054244233,1
190,190,110,390,65,-80,200,215.40659228538016,1
190,200,110,390,65,-80,190,206.15528128088303,1
190,210,110,390,65,-80,180,196.9771560359221,1
190,220,110,390,65,-80,170,187.88294228055935,1
190,230,110,390,65,-80,160,178.88543819998318,1
190,240,110,390,65,-80,150,170.0,1
190,250,110,390,65,-80,140,161.24515496597098,1
190,260,110,390,65,-80,130,152.64337522473747,1
190,270,110,390,65,-80,120,144.22205101855957,1
190,280,110,390,65,-80,110,136.01470508735443,1
190,290,110,390,65,-80,100,128.06248474865697,1
190,300,110,390,65,-80,90,120.41594578792295,1
190,310,110,390,65,-80,80,113.13708498984761,1
190,320,110,390,65,-80,70,106.30145812734649,1
190,330,110,390,65,-80,60,100.0,1
190,340,110,390,65,-80,50,94.33981132056604,1
190,350,110,390,65,-80,40,89.44271909999159,1
190,360,110,390,65,-80,30,85.44003745317531,1
190,370,110,390,65,-80,20,82.46211251235322,1
190,380,110,390,65,-80,10,80.62257748298549,1
190,390,110,390,65,-80,0,80.0,1
180,390,110,390,65,-70,0,70.0,2
170,390,110,390,65,-60,0,60.0,2
160,390,110,390,65,-50,0,50.0,2
150,390,110,390,65,-40,0,40.0,2
140,390,110,390,65,-30,0,30.0,2
130,390,110,390,65,-20,0,20.0,2
120,390,110,390,65,-10,0,10.0,2
110,390,260,50,66,150,-340,371.6180835212409,2
110,380,260,50,66,150,-330,362.49137920783716,0
110,370,260,50,66,150,-320,353.41194094144583,0
110,360,260,50,66,150,-310,344.3835071544513,0
110,350,260,50,66,150,-300,335.4101966249685,0
110,340,260,50,66,150,-290,326.49655434629017,0
110,330,260,50,66,150,-280,317.6476034853718,0
110,320,260,50,66,150,-270,308.86890422961,0
110,310,260,50,66,150,-260,300.1666203960727,0
110,300,260,50,66,150,-250,291.547594742265,0
110,290,260,50,66,150,-240,283.0194339616981,0
110,280,260,50,66,150,-230,274.5906043549196,0
110,270,260,50,66,150,-220,266.27053911388697,0
110,260,260,50,66,150,-210,258.0697580112788,0
110,250,260,50,66,150,-200,250.0,0
110,240,260,50,66,150,-190,242.0743687382041,0
110,230,260,50,66,150,-180,234.30749027719963,0
110,220,260,50,66,150,-170,226.71568097509268,0
110,210,260,50,66,150,-160,219.31712199461307,0
110,200,260,50,66,150,-150,212.13203435596427,0
110,190,260,50,66,150,-140,205.1828452868319,0
110,180,260,50,66,150,-130,198.4943324127921,0
110,170,260,50,66,150,-120,192.09372712298546,0
110,160,260,50,66,150,-110,186.01075237738274,0
110,150,260,50,66,150,-100,180.27756377319946,0
110,140,260,50,66,150,-90,174.92855684535903,0
110,130,260,50,66,150,-80,170.0,0
110,120,260,50,66,150,-70,165.5294535724685,0
110,110,260,50,66,150,-60,161.55494421403512,0
110,100,260,50,66,150,-50,158.11388300841898,0
110,90,260,50,66,150,-40,155.24174696260025,0
110,80,260,50,66,150,-30,152.97058540778355,0
110,70,260,50,66,150,-20,151.32745950421557,0
110,60,260,50,66,150,-10,150.33296378372907,0
110,50,260,50,66,150,0,150.0,0
120,50,260,50,66,140,0,140.0,3
130,50,260,50,66,130,0,130.0,3
140,50,260,50,66,120,0,120.0,3
150,50,260,50,66,110,0,110.0,3
160,50,260,50,66,100,0,100.0,3
170,50,260,50,66,90,0,90.0,3
180,50,260,50,66,80,0,80.0,3
190,50,260,50,66,70,0,70.0,3
200,50,260,50,66,60,0,60.0,3
210,50,260,50,66,50,0,50.0,3
220,50,260,50,66,40,0,40.0,3
230,50,260,50,66,30,0,30.0,3
240,50,260,50,66,20,0,20.0,3
250,50,260,50,66,10,0,10.0,3
260,50,300,50,67,40,0,40.0,3
270,50,300,50,67,30,0,30.0,3
280,50,300,50,67,20,0,20.0,3
290,50,300,50,67,10,0,10.0,3
300,50,470,230,68,170,180,247.58836806279893,3
300,60,470,230,68,170,170,240.41630560342617,1
300,70,470,230,68,170,160,233.45235059857504,1
300,80,470,230,68,170,150,226.71568097509268,1
300,90,470,230,68,170,140,220.22715545545242,1
300,100,470,230,68,170,130,214.00934559032697,1
300,110,470,230,68,170,120,208.08652046684813,1
300,120,470,230,68,170,110,202.48456731316588,1
300,130,470,230,68,170,100,197.2308292331602,1
300,140,470,230,68,170,90,192.35384061671346,1
300,150,470,230,68,170,80,187.88294228055935,1
300,160,470,230,68,170,70,183.84776310850236,1
300,170,470,230,68,170,60,180.27756377319946,1
300,180,470,230,68,170,50,177.2004514666935,1
300,190,470,230,68,170,40,174.64249196572982,1
300,200,470,230,68,170,30,172.6267650163207,1
300,210,470,230,68,170,20,171.1724276862369,1
300,220,470,230,68,170,10,170.29386365926402,1
300,230,470,230,68,170,0,170.0,1
310,230,470,230,68,160,0,160.0,3
320,230,470,230,68,150,0,150.0,3
330,230,470,230,68,140,0,140.0,3
340,230,470,230,68,130,0,130.0,3
350,230,470,230,68,120,0,120.0,3
360,230,470,230,68,110,0,110.0,3
370,230,470,230,68,100,0,100.0,3
380,230,470,230,68,90,0,90.0,3
390,230,470,230,68,80,0,80.0,3
400,230,470,230,68,70,0,70.0,3
410,230,470,230,68,60,0,60.0,3
420,230,470,230,68,50,0,50.0,3
430,230,470,230,68,40,0,40.0,3
440,230,470,230,68,30,0,30.0,3
450,230,470,230,68,20,0,20.0,3
460,230,470,230,68,10,0,10.0,3
470,230,430,20,69,-40,-210,213.7755832643195,3
470,220,430,20,69,-40,-200,203.9607805437114,0
470,210,430,20,69,-40,-190,194.164878389476,0
470,200,430,20,69,-40,-180,184.39088914585776,0
470,190,430,20,69,-40,-170,174.64249196572982,0
470,180,430,20,69,-40,-160,164.92422502470643,0
470,170,430,20,69,-40,-150,155.24174696260025,0
470,160,430,20,69,-40,-140,145.60219778561037,0
470,150,430,20,69,-40,-130,136.01470508735443,0
470,140,430,20,69,-40,-120,126.49110640673517,0
470,130,430,20,69,-40,-110,117.04699910719626,0
470,120,430,20,69,-40,-100,107.70329614269008,0
470,110,430,20,69,-40,-90,98.48857801796105,0
470,100,430,20,69,-40,-80,89.44271909999159,0
470,90,430,20,69,-40,-70,80.62257748298549,0
470,80,430,20,69,-40,-60,72.11102550927978,0
470,70,430,20,69,-40,-50,64.03124237432849,0
470,60,430,20,69,-40,-40,56.568542494923804,0
470,50,430,20,69,-40,-30,50.0,0
470,40,430,20,69,-40,-20,44.721359549995796,0
470,30,430,20,69,-40,-10,41.23105625617661,0
470,20,430,20,69,-40,0,40.0,0
460,20,430,20,69,-30,0,30.0,2
450,20,430,20,69,-20,0,20.0,2
440,20,430,20,69,-10,0,10.0,2
430,20,250,40,70,-180,20,181.10770276274835,2
430,30,250,40,70,-180,10,180.27756377319946,1
430,40,250,40,70,-180,0,180.0,1
420,40,250,40,70,-170,0,170.0,2
410,40,250,40,70,-160,0,160.0,2
400,40,250,40,70,-150,0,150.0,2
390,40,250,40,70,-140,0,140.0,2
380,40,250,40,70,-130,0,130.0,2
370,40,250,40,70,-120,0,120.0,2
360,40,250,40,70,-110,0,110.0,2
350,40,250,40,70,-100,0,100.0,2
340,40,250,40,70,-90,0,90.0,2
330,40,250,40,70,-80,0,80.0,2
320,40,250,40,70,-70,0,70.0,2
310,40,250,40,70,-60,0,60.0,2
300,40,250,40,70,-50,0,50.0,2
290,40,250,40,70,-40,0,40.0,2
280,40,250,40,70,-30,0,30.0,2
270,40,250,40,70,-20,0,20.0,2
260,40,250,40,70,-10,0,10.0,2
250,40,170,260,71,-80,220,234.0939982143925,2
250,50,170,260,71,-80,210,224.72205054244233,1
250,60,170,260,71,-80,200,215.40659228538016,1
250,70,170,260,71,-80,190,206.15528128088303,1
250,80,170,260,71,-80,180,196.9771560359221,1
250,90,170,260,71,-80,170,187.88294228055935,1
250,100,170,260,71,-80,160,178.88543819998318,1
250,110,170,260,71,-80,150,170.0,1
250,120,170,260,71,-80,140,161.24515496597098,1
250,130,170,260,71,-80,130,152.64337522473747,1
250,140,170,260,71,-80,120,144.22205101855957,1
250,150,170,260,71,-80,110,136.01470508735443,1
250,160,170,260,71,-80,100,128.06248474865697,1
250,170,170,260,71,-80,90,120.41594578792295,1
250,180,170,260,71,-80,80,113.13708498984761,1
250,190,170,260,71,-80,70,106.30145812734649,1
250,200,170,260,71,-80,60,100.0,1
250,210,170,260,71,-80,50,94.33981132056604,1
250,220,170,260,71,-80,40,89.44271909999159,1
250,230,170,260,71,-80,30,85.44003745317531,1
250,240,170,260,71,-80,20,82.46211251235322,1
250,250,170,260,71,-80,10,80.62257748298549,1
250,260,170,260,71,-80,0,80.0,1
240,260,170,260,71,-70,0,70.0,2
230,260,170,260,71,-60,0,60.0,2
220,260,170,260,71,-50,0,50.0,2
210,260,170,260,71,-40,0,40.0,2
200,260,170,260,71,-30,0,30.0,2
190,260,170,260,71,-20,0,20.0,2
180,260,170,260,71,-10,0,10.0,2
170,260,40,260,72,-130,0,130.0,2
160,260,40,260,72,-120,0,120.0,2
150,260,40,260,72,-110,0,110.0,2
140,260,40,260,72,-100,0,100.0,2
130,260,40,260,72,-90,0,90.0,2
120,260,40,260,72,-80,0,80.0,2
110,260,40,260,72,-70,0,70.0,2
100,260,40,260,72,-60,0,60.0,2
90,260,40,260,72,-50,0,50.0,2
80,260,40,260,72,-40,0,40.0,2
70,260,40,260,72,-30,0,30.0,2
60,260,40,260,72,-20,0,20.0,2
50,260,40,260,72,-10,0,10.0,2
40,260,150,350,73,110,90,142.12670403551894,2
40,270,150,350,73,110,80,136.01470508735443,1
40,280,150,350,73,110,70,130.38404810405297,1
40,290,150,350,73,110,60,125.29964086141668,1
40,300,150,350,73,110,50,120.83045973594572,1
40,310,150,350,73,110,40,117.04699910719626,1
40,320,150,350,73,110,30,114.0175425099138,1
40,330,150,350,73,110,20,111.80339887498948,1
40,340,150,350,73,110,10,110.45361017187261,1
40,350,150,350,73,110,0,110.0,1
50,350,150,350,73,100,0,100.0,3
60,350,150,350,73,90,0,90.0,3
70,350,150,350,73,80,0,80.0,3
80,350,150,350,73,70,0,70.0,3
90,350,150,350,73,60,0,60.0,3
100,350,150,350,73,50,0,50.0,3
110,350,150,350,73,40,0,40.0,3
120,350,150,350,73,30,0,30.0,3
130,350,150,350,73,20,0,20.0,3
140,350,150,350,73,10,0,10.0,3
150,350,470,20,74,320,-330,459.67379738244813,3
150,340,470,20,74,320,-320,452.54833995939043,0
150,330,470,20,74,320,-310,445.5333881989093,0
150,320,470,20,74,320,-300,438.63424398922615,0
150,310,470,20,74,320,-290,431.8564576337837,0
150,300,470,20,74,320,-280,425.20583250938597,0
150,290,470,20,74,320,-270,418.68842830916645,0
150,280,470,20,74,320,-260,412.31056256176606,0
150,270,470,20,74,320,-250,406.07881008493905,0
160,270,470,20,74,310,-250,398.24615503479754,3
170,270,470,20,74,300,-250,390.51248379533274,3
180,270,470,20,74,290,-250,382.88379438153294,3
190,270,470,20,74,280,-250,375.3664875824692,3
200,270,470,20,74,270,-250,367.96738985948195,3
210,270,470,20,74,260,-250,360.69377593742865,3
220,270,470,20,74,250,-250,353.5533905932738,3
230,270,470,20,74,240,-250,346.5544690232691,3
240,270,470,20,74,230,-250,339.70575502926056,3
250,270,470,20,74,220,-250,333.01651610693426,3
260,270,470,20,74,210,-250,326.49655434629017,3
260,260,470,20,74,210,-240,318.90437438203946,0
260,250,470,20,74,210,-230,311.44823004794875,0
260,240,470,20,74,210,-220,304.138126514911,0
260,230,470,20,74,210,-210,296.98484809834997,0
260,220,470,20,74,210,-200,290.0,0
260,210,470,20,74,210,-190,283.1960451701259,0
260,200,470,20,74,210,-180,276.5863337187866,0
260,190,470,20,74,210,-170,270.1851217221259,0
260,180,470,20,74,210,-160,264.0075756488817,0
260,170,470,20,74,210,-150,258.0697580112788,0
260,160,470,20,74,210,-140,252.38858928247924,0
260,150,470,20,74,210,-130,246.9817807045694,0
260,140,470,20,74,210,-120,241.8677324489565,0
260,130,470,20,74,210,-110,237.06539182259397,0
260,120,470,20,74,210,-100,232.59406699226014,0
260,110,470,20,74,210,-90,228.47319317591726,0
260,100,470,20,74,210,-80,224.72205054244233,0
260,90,470,20,74,210,-70,221.35943621178654,0
260,80,470,20,74,210,-60,218.40329667841556,0
260,70,470,20,74,210,-50,215.87033144922904,0
260,60,470,20,74,210,-40,213.7755832643195,0
260,50,470,20,74,210,-30,212.13203435596427,0
260,40,470,20,74,210,-20,210.95023109728987,0
260,30,470,20,74,210,-10,210.23796041628637,0
260,20,470,20,74,210,0,210.0,0
270,20,470,20,74,200,0,200.0,3
280,20,470,20,74,190,0,190.0,3
290,20,470,20,74,180,0,180.0,3
300,20,470,20,74,170,0,170.0,3
310,20,470,20,74,160,0,160.0,3
320,20,470,20,74,150,0,150.0,3
330,20,470,20,74,140,0,140.0,3
340,20,470,20,74,130,0,130.0,3
350,20,470,20,74,120,0,120.0,3
360,20,470,20,74,110,0,110.0,3
370,20,470,20,74,100,0,100.0,3
380,20,470,20,74,90,0,90.0,3
390,20,470,20,74,80,0,80.0,3
400,20,470,20,74,70,0,70.0,3
410,20,470,20,74,60,0,60.0,3
420,20,470,20,74,50,0,50.0,3
430,20,470,20,74,40,0,40.0,3
440,20,470,20,74,30,0,30.0,3
450,20,470,20,74,20,0,20.0,3
